74149	15	107	90	476
74197	14	145	40	471
74732	17	87	200	480
74735	16	83	150	479
74793	14	146	40	471
75310	17	102	200	480
75371	14	150	40	471
75887	16	92	150	479
75903	15	114	90	476
76449	16	103	150	479
76451	17	90	200	480
76494	14	152	40	471
77016	17	82	200	480
77066	14	137	40	471
77595	17	94	200	480
77598	16	85	150	479
77680	14	148	40	471
78208	15	110	90	476
78743	16	88	150	479
78744	17	83	200	480
78795	14	139	40	471
79358	15	124	90	476
79360	14	138	40	471
79424	14	1	40	471
79908	16	92	150	479
79923	15	112	90	476
80318	15	1	90	476
80498	15	124	90	476
81099	14	159	40	471
81471	17	32	200	480
81472	16	29	150	479
81487	15	52	90	476
81594	16	32	150	479
81704	17	19	200	480
81753	14	191	40	471
81799	17	11	200	480
82076	17	117	200	480
82090	16	114	150	479
82116	15	144	90	476
82292	17	15	200	480
82308	16	15	150	479
82572	17	97	200	480
82707	16	22	150	479
82710	17	21	200	480
82719	15	31	90	476
82765	14	233	40	471
82854	15	41	90	476
83102	16	112	150	479
83111	17	111	200	480
83117	15	138	90	476
83221	16	8	150	479
83233	15	18	90	476
83344	16	17	150	479
83348	15	33	90	476
83425	14	3	40	471
83626	15	133	90	476
83726	17	9	200	480
83787	14	43	40	471
83885	15	22	90	476
84136	16	122	150	479
84143	17	117	200	480
84191	15	1	90	476
84250	17	11	200	480
84256	16	10	150	479
84297	14	224	40	471
84388	17	5	200	480
84412	15	16	90	476
84479	14	1	40	471
84674	16	115	150	479
84691	15	128	90	476
84794	16	12	150	479
84801	17	8	200	480
84802	15	21	90	476
84917	17	5	200	480
84921	16	7	150	479
84945	15	20	90	476
84993	14	35	40	471
85200	16	116	150	479
85242	14	173	40	471
85314	17	9	200	480
85316	16	12	150	479
85385	14	46	40	471
85444	16	6	150	479
85514	14	32	40	471
85831	16	15	150	479
85836	17	19	200	480
85973	15	22	90	476
86219	16	108	150	479
86222	17	118	200	480
86255	15	137	90	476
86366	17	16	200	480
86370	16	14	150	479
86414	14	44	40	471
86478	15	18	90	476
86732	16	113	150	479
86735	16	1	150	479
86756	15	141	90	476
86913	14	219	40	471
86992	16	7	150	479
87063	14	45	40	471
87268	15	147	90	476
87387	16	10	150	479
87395	17	10	200	480
87467	14	47	40	471
87507	16	7	150	479
87584	14	41	40	471
87785	16	116	150	479
87856	14	183	40	471
87911	16	11	150	479
88020	16	3	150	479
88022	17	4	200	480
88084	14	28	40	471
88300	16	106	150	479
88366	14	178	40	471
88450	15	31	90	476
88535	16	4	150	479
88535	17	7	200	480
88793	17	98	200	480
88962	15	30	90	476
89064	15	13	90	476
89307	17	108	200	480
89308	15	137	90	476
89311	16	113	150	479
89425	16	15	150	479
89455	15	33	90	476
89700	16	26	150	479
89702	17	31	200	480
89728	15	53	90	476
89768	14	340	40	471
90227	16	29	150	479
90284	14	74	40	471
90747	17	36	200	480
90790	14	70	40	471
91195	16	1	150	479
91290	15	43	90	476
91447	14	1	40	471
91860	14	74	40	471
92320	15	48	90	476
92841	17	36	200	480
92845	16	31	150	479
92915	14	76	40	471
93359	16	41	150	479
93437	14	74	40	471
93878	16	35	150	479
94062	14	5	40	471
94404	16	37	150	479
94469	14	1	40	471
94916	16	46	150	479
94918	17	36	200	480
94957	14	71	40	471
95441	15	51	90	476
95962	15	52	90	476
96026	14	1	40	471
96463	16	33	150	479
96486	15	53	90	476
96989	17	34	200	480
96991	16	42	150	479
97029	14	72	40	471
97431	17	1	200	480
97522	15	53	90	476
97764	17	9	200	480
97766	16	8	150	479
97834	15	43	90	476
97926	17	2	200	480
97928	16	13	150	479
97961	16	1	150	479
98080	15	55	90	476
98149	17	2	200	480
98150	16	5	150	479
98271	15	13	90	476
98397	14	11	40	471
98529	17	40	200	480
98615	17	3	200	480
98737	17	5	200	480
98741	16	9	150	479
98749	15	20	90	476
98749	15	1	90	476
98811	14	183	40	471
98892	14	11	40	471
99029	16	46	150	479
99129	16	7	150	479
99129	17	6	200	480
99168	14	127	40	471
99254	16	8	150	479
99262	17	10	200	480
99334	15	35	90	476
99509	16	54	150	479
99512	17	38	200	480
99568	14	176	40	471
99661	15	21	90	476
99738	16	11	150	479
99824	17	36	200	480
99922	15	1	90	476
100051	16	63	150	479
100083	15	94	90	476
100150	15	18	90	476
100194	16	1	150	479
100233	16	4	150	479
100240	15	15	90	476
100279	14	2	40	471
100401	15	9	90	476
100519	15	52	90	476
100520	16	50	150	479
100654	15	26	90	476
100747	17	7	200	480
100795	15	29	90	476
100855	15	1	90	476
100999	17	51	200	480
101078	14	236	40	471
101147	15	26	90	476
101243	16	10	150	479
101361	15	1	90	476
101507	16	40	150	479
101512	17	43	200	480
101520	15	55	90	476
101642	15	29	90	476
101792	16	6	150	479
101813	17	29	200	480
102044	16	50	150	479
102045	17	53	200	480
102121	17	16	200	480
102136	15	102	90	476
102248	16	9	150	479
102407	15	1	90	476
102517	16	48	150	479
102582	15	1	90	476
102664	15	25	90	476
102744	17	8	200	480
102754	16	12	150	479
102909	15	1	90	476
103031	17	44	200	480
103068	14	203	40	471
103151	15	27	90	476
103256	17	11	200	480
103257	15	21	90	476
103258	16	7	150	479
103518	17	50	200	480
103524	16	53	150	479
103622	16	11	150	479
103647	15	32	90	476
103771	16	16	150	479
103835	17	40	200	480
103888	16	1	150	479
104071	17	12	200	480
104119	17	7	200	480
104186	17	6	200	480
104190	16	7	150	479
104204	15	15	90	476
104421	17	18	200	480
104512	15	9	90	476
104637	15	68	90	476
104709	17	15	200	480
104778	17	1	200	480
104787	16	1	150	479
104920	17	14	200	480
104922	16	39	150	479
104944	15	76	90	476
104953	14	736	40	471
105021	16	16	150	479
105036	15	36	90	476
105202	16	35	150	479
105202	17	42	200	480
105294	16	10	150	479
105445	16	21	150	479
105501	16	13	150	479
105525	15	67	90	476
105548	14	337	40	471
105604	17	17	200	480
105609	16	13	150	479
105619	15	24	90	476
105681	17	5	200	480
105700	15	13	90	476
105706	15	1	90	476
105815	16	45	150	479
105825	15	69	90	476
105878	16	1	150	479
105917	17	9	200	480
105922	16	10	150	479
105995	17	6	200	480
105996	16	5	150	479
106163	15	88	90	476
106204	15	1	90	476
106294	15	44	90	476
106380	15	1	90	476
106548	16	84	150	479
106563	15	114	90	476
106667	15	51	90	476
106722	14	228	40	471
107022	15	17	90	476
107054	15	2	90	476
107248	16	10	150	479
107251	17	38	200	480
107307	17	18	200	480
107387	16	10	150	479
107401	15	18	90	476
107534	16	6	150	479
107555	16	1	150	479
107622	17	17	200	480
107640	15	25	90	476
107701	17	7	200	480
107705	15	12	90	476
107787	17	19	200	480
107789	16	17	150	479
107823	16	3	150	479
107825	17	2	200	480
107918	16	13	150	479
107936	15	27	90	476
108080	16	21	150	479
108154	15	56	90	476
108173	14	104	40	471
108276	15	29	90	476
108313	16	4	150	479
108439	17	35	200	480
108448	16	36	150	479
108517	14	182	40	471
108914	16	122	150	479
108925	17	111	200	480
108939	15	150	90	476
109321	16	20	150	479
109370	16	11	150	479
109453	16	12	150	479
109516	17	6	200	480
109517	16	6	150	479
109541	15	24	90	476
109619	16	23	150	479
109679	14	248	40	471
110031	17	19	200	480
110033	16	47	150	479
110104	17	19	200	480
110177	15	145	90	476
110294	17	40	200	480
110302	16	43	150	479
110319	15	52	90	476
110572	16	28	150	479
110580	16	1	150	479
110688	16	21	150	479
110688	17	60	200	480
110749	17	8	200	480
110751	16	8	150	479
110869	16	44	150	479
110900	15	69	90	476
111111	16	26	150	479
111217	17	17	200	480
111222	16	32	150	479
111277	17	6	200	480
111424	17	53	200	480
111433	16	55	150	479
111500	14	282	40	471
111549	14	1	40	471
111681	16	11	150	479
111732	17	33	200	480
111735	16	17	150	479
111831	16	1	150	479
111993	14	272	40	471
112210	16	3	150	479
112213	17	5	200	480
112289	17	17	200	480
112358	17	6	200	480
112533	14	243	40	471
112611	15	23	90	476
112749	16	43	150	479
112750	16	1	150	479
112805	15	80	90	476
112886	17	22	200	480
112897	15	25	90	476
112942	16	1	150	479
113101	16	80	150	479
113109	17	75	200	480
113154	14	201	40	471
113375	16	32	150	479
113381	17	27	200	480
113505	17	26	200	480
113509	16	23	150	479
113550	16	1	150	479
113730	16	86	150	479
113739	15	119	90	476
113909	15	64	90	476
113917	14	396	40	471
113922	16	1	150	479
113985	17	22	200	480
113991	16	21	150	479
114032	15	1	90	476
114129	17	44	200	480
114171	15	1	90	476
114242	15	38	90	476
114242	16	27	150	479
114481	17	89	200	480
114483	16	103	150	479
114521	15	135	90	476
115148	16	21	150	479
115168	17	18	200	480
115170	15	46	90	476
115248	16	19	150	479
115251	17	23	200	480
115282	15	36	90	476
115401	15	52	90	476
115458	17	18	200	480
115459	16	8	150	479
115612	16	48	150	479
115707	15	115	90	476
115827	17	52	200	480
115841	16	56	150	479
115980	17	77	200	480
116187	16	127	150	479
116190	17	138	200	480
116206	15	158	90	476
116347	17	1	200	480
116348	16	2	150	479
116422	14	28	40	471
116626	15	129	90	476
116714	14	1	40	471
116934	17	110	200	480
117012	14	180	40	471
117213	15	110	90	476
117214	16	89	150	479
117453	17	51	200	480
117489	15	77	90	476
117492	17	1	200	480
117542	17	8	200	480
117619	14	154	40	471
117619	15	1	90	476
117688	16	28	150	479
117765	17	1	200	480
117833	17	19	200	480
117843	16	24	150	479
117844	15	42	90	476
118138	15	175	90	476
118218	15	2	90	476
118371	16	23	150	479
118409	15	34	90	476
118537	16	37	150	479
118537	17	40	200	480
118591	14	81	40	471
118852	16	53	150	479
118868	15	72	90	476
118975	17	23	200	480
118979	16	24	150	479
119135	14	74	40	471
119259	15	32	90	476
119369	14	11	40	471
119507	17	13	200	480
119523	15	30	90	476
119631	15	1	90	476
119700	14	1	40	471
119841	14	48	40	471
119940	14	19	40	471
119987	14	1	40	471
120054	16	18	150	479
120110	14	50	40	471
120314	15	129	90	476
120460	16	17	150	479
120463	17	19	200	480
120513	14	53	40	471
120648	14	3	40	471
120873	15	119	90	476
121056	14	15	40	471
121344	14	1	40	471
121583	14	9	40	471
121712	14	21	40	471
121828	14	1	40	471
122119	15	2	90	476
122385	15	2	90	476
122452	14	27	40	471
122698	15	4	90	476
122766	14	27	40	471
122856	14	1	40	471
123854	14	9	40	471
124308	14	10	40	471
124424	14	2	40	471
124464	14	1	40	471
124919	14	2	40	471
125494	14	18	40	471
125798	14	1	40	471
126652	14	12	40	471
126960	14	7	40	471
126982	14	1	40	471
127273	15	3	90	476
127424	14	7	40	471
127580	14	2	40	471
127719	14	3	40	471
127781	14	1	40	471
128110	14	21	40	471
128237	14	7	40	471
128393	14	8	40	471
128720	14	1	40	471
129171	14	3	40	471
129555	14	4	40	471
130048	14	1	40	471
131061	14	3	40	471
131146	14	1	40	471
131585	14	1	40	471
131608	14	1	40	471
132598	14	1	40	471
132719	14	1	40	471
132744	14	1	40	471
133084	14	1	40	471
134487	14	7	40	471
135255	14	1	40	471
135579	14	1	40	471
135868	15	1	90	476
135930	14	15	40	471
136565	14	15	40	471
137428	14	10	40	471
138340	14	15	40	471
138645	14	7	40	471
138961	14	7	40	471
139601	14	1	40	471
139952	14	12	40	471
139979	14	1	40	471
140345	14	37	40	471
140823	14	3	40	471
141209	14	11	40	471
141534	14	1	40	471
141924	14	1	40	471
142235	15	1	90	476
143342	16	158	150	479
143344	17	154	200	480
143388	14	240	40	471
143742	16	29	150	479
143742	17	7	200	480
143868	16	11	150	479
143878	17	11	200	480
144236	15	367	90	476
144311	14	2	40	471
144533	16	30	150	479
144535	17	27	200	480
144607	16	17	150	479
144688	16	18	150	479
144955	16	176	150	479
145639	17	93	200	480
145737	15	33	90	476
145793	16	12	150	479
145800	17	17	200	480
145842	14	235	40	471
146048	15	1	90	476
146093	16	7	150	479
146105	15	26	90	476
146378	17	100	200	480
146390	16	95	150	479
146458	17	14	200	480
146552	16	13	150	479
146557	17	18	200	480
146747	16	86	150	479
146753	17	85	200	480
146816	17	14	200	480
146818	16	11	150	479
146927	15	21	90	476
147062	16	54	150	479
147179	17	10	200	480
147180	16	14	150	479
147283	16	10	150	479
147286	17	15	200	480
147487	15	133	90	476
147541	16	14	150	479
147544	15	23	90	476
147663	16	17	150	479
147836	17	18	200	480
147838	16	13	150	479
147853	15	23	90	476
148022	17	10	200	480
148106	16	9	150	479
148109	17	10	200	480
148215	17	21	200	480
148217	16	18	150	479
148291	16	15	150	479
148295	17	24	200	480
148336	15	55	90	476
148468	16	11	150	479
148475	17	13	200	480
148571	17	14	200	480
148572	16	15	150	479
148740	17	80	200	480
148795	15	110	90	476
148864	14	590	40	471
148920	17	12	200	480
148925	16	11	150	479
148951	15	20	90	476
149015	16	6	150	479
149042	15	30	90	476
149126	17	15	200	480
149147	15	29	90	476
149374	16	20	150	479
149379	17	20	200	480
149466	17	8	200	480
149470	16	11	150	479
149551	15	1	90	476
149638	17	14	200	480
149642	16	18	150	479
149688	15	1	90	476
149736	16	14	150	479
149740	17	21	200	480
149809	16	8	150	479
149809	17	8	200	480
150001	17	95	200	480
150099	16	20	150	479
150099	17	24	200	480
150104	15	144	90	476
150125	15	1	90	476
150136	16	1	150	479
150179	17	10	200	480
150216	15	1	90	476
150306	15	32	90	476
150395	15	23	90	476
150548	16	8	150	479
150552	17	10	200	480
150590	15	1	90	476
150596	15	1	90	476
150681	15	33	90	476
150747	16	14	150	479
150942	17	84	200	480
151008	17	11	200	480
151107	16	9	150	479
151275	17	75	200	480
151393	17	29	200	480
151399	16	29	150	479
151407	15	153	90	476
151449	17	10	200	480
151458	16	8	150	479
151466	15	19	90	476
151622	16	12	150	479
151625	17	11	200	480
151746	14	382	40	471
151809	16	19	150	479
151816	15	24	90	476
151816	17	14	200	480
152024	15	23	90	476
152211	15	119	90	476
152214	16	1	150	479
152285	16	22	150	479
152360	16	7	150	479
152361	17	13	200	480
152575	16	19	150	479
152904	16	226	150	479
152904	17	243	200	480
152981	15	305	90	476
152983	16	22	150	479
153068	16	28	150	479
153139	17	15	200	480
153275	14	936	40	471
153326	17	10	200	480
153335	15	16	90	476
153365	15	3	90	476
153429	15	21	90	476
153503	17	9	200	480
153505	16	12	150	479
153609	16	27	150	479
153676	17	8	200	480
153682	16	10	150	479
153719	15	21	90	476
153817	15	31	90	476
153861	17	10	200	480
153954	15	2	90	476
154048	16	10	150	479
154052	17	10	200	480
154060	15	23	90	476
154144	16	16	150	479
154152	17	24	200	480
154233	16	9	150	479
154268	15	20	90	476
154426	16	87	150	479
154579	16	9	150	479
154627	15	22	90	476
154774	17	66	200	480
154776	16	1	150	479
154889	17	39	200	480
154897	16	36	150	479
154984	16	1	150	479
155145	17	94	200	480
155246	16	24	150	479
155246	17	32	200	480
155347	15	84	90	476
155489	17	13	200	480
155503	16	16	150	479
155587	17	12	200	480
155589	16	11	150	479
155666	16	9	150	479
155667	17	11	200	480
155721	14	1057	40	471
155961	16	24	150	479
155996	15	173	90	476
156078	15	21	90	476
156145	15	3	90	476
156222	17	15	200	480
156271	15	28	90	476
156277	15	1	90	476
156355	15	28	90	476
156452	17	21	200	480
156455	16	24	150	479
156805	17	16	200	480
156806	16	12	150	479
156936	14	488	40	471
157018	17	31	200	480
157052	15	35	90	476
157099	14	56	40	471
197609	14	23	40	471
